item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,item_class_old
10012002001,囍瑞100純天然柳橙原汁1L,36.0,20.0,20.0,14400.0,13.28,12.0,1200.0,PCS,4.0,0.9811303144947584,8.5,10.661,34,"[1, 2, 7, 24]","[1, 1, 1, 1]",4,20,4
10012004001,美粒果柳橙汁Pet1250ml,36.0,27.0,30.0,29160.0,16.2,12.0,2430.0,PCS,147.0,0.5832236129397843,11.695,9.738,1766,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 15, 24, 26]","[17, 27, 8, 5, 2, 12, 1, 1, 30, 1, 24, 23]",3,23,3
10012006001,義美寶吉純果汁柳橙TP125ml,28.0,16.0,9.0,4032.0,3.4,24.0,168.0,PCS,95.0,0.6739587673538774,12.18,9.437,1218,"[6, 12, 18, 24, 30, 48]","[56, 19, 4, 17, 1, 3]",2,23,2
10012008001,樹頂100純柳橙汁200ml,33.0,16.0,13.0,6864.0,5.45,24.0,286.0,PCS,4.0,0.9811436476058732,9.0,3.464,36,"[6, 12]","[2, 2]",3,13,3
10012009001,樹頂100純柳橙汁1000ml,29.0,18.0,26.0,13572.0,11.27,10.0,1357.2,PCS,7.0,0.96302394960084,1.429,0.535,10,"[1, 2]","[4, 3]",0,2,0
10012011001,黑松柳橙C/TP300ml,35.0,20.0,13.0,9100.0,7.88,24.0,379.2,PCS,141.0,0.5913768103864936,24.0,17.853,3456,"[6, 12, 18, 24, 36, 48, 72]","[44, 12, 2, 52, 1, 27, 6]",2,44,2
10012899001,美粒果柳橙汁450mlPet,40.0,27.0,22.0,23760.0,11.88,24.0,990.0,PCS,99.0,0.6671255479075349,17.495,16.922,1872,"[4, 8, 12, 16, 20, 24, 28, 44, 48, 96]","[39, 15, 9, 3, 1, 19, 4, 3, 13, 1]",3,37,3
10012907001,光泉果汁時刻100柳橙綜合果汁 200ml,33.0,16.0,13.0,6864.0,5.34,24.0,286.0,PCS,45.0,0.7977767037216046,11.87,15.205,546,"[6, 12, 18, 24, 48, 96]","[34, 2, 3, 5, 1, 1]",3,28,3
10013003001,黑松葡萄C/TP300ml,35.0,20.0,13.0,9100.0,7.9,24.0,379.2,PCS,234.0,0.4621222979617006,17.619,12.127,4158,"[6, 12, 18, 24, 36, 48]","[96, 17, 3, 101, 1, 18]",3,49,3
10013004001,囍瑞100純天然紅葡萄原汁1L,36.0,20.0,20.0,14400.0,13.28,12.0,1200.0,PCS,6.0,0.968917184713588,4.0,4.382,24,"[1, 3, 6, 12]","[3, 1, 1, 1]",3,9,3
10013005001,光泉果汁時刻葡萄汁TP250ml,34.0,20.0,11.0,7480.0,6.71,24.0,311.7,PCS,161.0,0.5621872968783853,26.161,15.911,4212,"[6, 12, 18, 24, 30, 48, 72]","[28, 11, 1, 85, 1, 29, 6]",3,43,3
10013007001,光泉果汁時刻100葡萄綜合果汁 200ml,33.0,16.0,13.0,6864.0,5.38,24.0,286.0,PCS,11.0,0.9383043615939736,19.091,16.282,210,"[6, 12, 24, 48]","[5, 1, 3, 2]",4,36,4
10013011001,波蜜一日水果100葡萄綜合果汁250ml,32.0,17.0,13.0,7072.0,5.0,18.0,392.9,PCS,2.0,0.992250129164514,6.0,0.0,12,[6],[2],4,6,4
10013012001,義美寶吉純果汁葡萄TP125ml,27.0,16.0,9.0,3888.0,3.41,24.0,162.0,PCS,143.0,0.5885335244412593,12.248,9.107,1776,"[6, 12, 18, 24, 36, 42, 48]","[84, 21, 3, 33, 1, 1, 2]",3,22,3
10014001001,波蜜100蘋果葡萄汁TP160ml,33.0,16.0,10.0,5280.0,4.36,24.0,220.0,PCS,1.0,0.9969167180546992,6.0,0.0,6,[6],[1],3,6,3
10014005001,鮮剖100椰子汁含椰肉520ml,41.0,27.0,18.0,19926.0,14.66,24.0,830.3,PCS,4.0,0.981156980716988,5.25,2.872,21,"[3, 6, 9]","[2, 1, 1]",3,9,3
10014006001,樹頂100蜜桃綜合果汁 1L,29.0,18.0,26.0,13572.0,11.428,10.0,1357.2,PCS,5.0,0.9749304178263696,2.6,1.517,13,"[1, 3, 4]","[2, 1, 2]",3,5,3
10014009001,崇德發天然黑麥汁Btl330ml,40.0,27.0,17.0,18360.0,12.08,24.0,765.0,PCS,124.0,0.6164663922267962,15.686,13.243,2196,"[6, 12, 18, 24, 30, 36, 42, 48, 96]","[58, 31, 12, 24, 2, 3, 2, 7, 1]",2,32,2
10014014001,噶瑪蘭麥汁can 310ml,40.0,27.0,13.0,14040.0,8.85,24.0,585.0,PCS,8.0,0.9568173863768936,15.6,9.033,156,"[6, 12, 24]","[4, 1, 5]",3,29,3
10014018001,太陽牌加州梅汁Pet 946ml,38.0,30.0,26.0,29640.0,23.0,12.0,2470.0,PCS,4.0,0.9811703138281028,3.5,2.082,14,"[1, 3, 4, 6]","[1, 1, 1, 1]",3,6,3
10014020001,崇德發天然黑麥汁Can330ml,41.0,17.0,13.0,9061.0,8.92,24.0,377.5,PCS,88.0,0.6915718071365478,15.587,12.675,1434,"[6, 12, 18, 24, 30, 36, 48]","[41, 19, 5, 16, 1, 2, 8]",2,30,2
10014021001,COCO XIM有機椰子水,33.0,26.0,26.0,22308.0,13.22,12.0,1859.0,PCS,3.0,0.9871402143297612,4.667,2.309,14,"[2, 6]","[1, 2]",3,8,3
10014023001,優鮮沛綜合果汁蔓越莓TP250ml,35.0,21.0,11.0,8085.0,6.64,24.0,336.9,PCS,219.0,0.4847685871902135,20.75,14.363,4980,"[6, 12, 18, 24, 30, 36, 42, 48, 96]","[76, 19, 15, 89, 4, 2, 5, 29, 1]",3,60,3
10014024001,酷椰嶼椰子汁250ml,35.0,18.0,14.0,8820.0,6.75,24.0,367.5,PCS,20.0,0.8894251762470625,10.8,8.618,216,"[6, 12, 18, 30, 36]","[13, 3, 2, 1, 1]",3,20,3
10014027001,台酒烏梅黑麥汁 Can 330ml,39.0,27.0,12.0,12636.0,9.05,24.0,526.5,PCS,1.0,0.9969200513324776,12.0,8.485,24,"[6, 18]","[1, 1]",3,33,3
10014028001,光泉果汁時刻芭芒柳汁TP250ml,34.0,20.0,11.0,7480.0,6.63,24.0,311.7,PCS,236.0,0.4589823502941618,24.448,14.863,5892,"[6, 12, 18, 24, 36, 42, 48, 60]","[58, 11, 7, 110, 1, 1, 51, 2]",2,64,2
10014029001,椰活100純椰子水 500ml,41.0,28.0,18.0,20664.0,12.92,24.0,861.0,PCS,27.0,0.8589756837386043,11.6,10.994,348,"[3, 6, 9, 15, 18, 24, 48]","[11, 7, 1, 2, 1, 7, 1]",0,25,0
10014030001,優鮮沛蔓越莓綜合果汁Pet500ml,42.0,29.0,24.0,29232.0,13.78,24.0,1218.0,PCS,20.0,0.8894918418026366,9.217,10.335,212,"[4, 8, 16, 24, 44]","[16, 2, 1, 3, 1]",0,22,0
10014032001,黑松百香果C/TP300ml,35.0,20.0,13.0,9100.0,7.88,24.0,379.2,PCS,87.0,0.6939151014149764,21.099,14.788,1920,"[6, 12, 18, 24, 30, 48]","[32, 5, 3, 34, 1, 16]",3,38,3
10014033001,黑松蜜桃C/TP300ml,35.0,20.0,13.0,9100.0,7.93,24.0,379.2,PCS,165.0,0.5545540907651539,20.571,15.01,3456,"[6, 12, 18, 24, 48]","[63, 13, 1, 61, 30]",2,37,2
10014034001,老北京御品酸梅湯TP300ml,35.0,20.0,13.0,9100.0,7.86,24.0,379.2,PCS,22.0,0.8802486625222913,13.304,10.998,306,"[6, 12, 18, 24, 30, 48]","[13, 3, 1, 4, 1, 1]",3,26,3
10014037001,好聖地100椰子水 350ml,40.0,27.0,13.0,14040.0,10.08,24.0,585.0,PCS,17.0,0.9053615773070448,4.412,2.399,75,"[3, 6, 9]","[12, 2, 3]",0,7,0
10014041001,噶瑪蘭檸檬麥汁330ml,39.0,26.0,20.0,20280.0,13.89,24.0,845.0,PCS,5.0,0.9749470842152632,10.8,7.823,54,"[6, 12, 24]","[3, 1, 1]",3,19,3
10014043001,囍瑞100覆盆莓綜合原汁1L,36.0,20.0,20.0,14400.0,13.3,12.0,1200.0,PCS,1.0,0.9969233846102564,12.0,0.0,12,[12],[1],3,12,3
10014044001,SAKI水蜜桃果汁180ML,33.0,27.0,12.0,10692.0,6.2,30.0,356.4,PCS,2.0,0.9922567957200712,30.0,0.0,60,[30],[2],4,30,4
10014046001,崇德發天然黑麥汁Btl500ml,27.0,21.0,27.0,15309.0,10.0,12.0,1275.8,PCS,1.0,0.9969267178880352,12.0,0.0,12,[12],[1],3,12,3
10014051001,崇德發易開罐黑麥汁250ml,33.0,22.0,13.0,9438.0,7.0,24.0,393.3,PCS,69.0,0.7373410443159281,28.274,9.246,2064,"[24, 48]","[60, 13]",3,40,3
10014053001,好聖地蜂蜜蘆薈露 350ml,41.0,28.0,14.0,16072.0,10.35,24.0,669.7,PCS,3.0,0.9871502141630972,10.5,8.66,42,"[3, 18]","[2, 2]",3,23,3
10014055001,鮮剖100純椰子汁 500ml,39.0,26.0,23.0,23322.0,13.2,24.0,971.8,PCS,1.0,0.996930051165814,24.0,0.0,24,[24],[1],1,24,1
10014058001,貝思寶兒熱帶水果汁300ml　,40.0,27.0,15.0,16200.0,11.34,24.0,675.0,PCS,3.0,0.9871602139964334,3.667,2.517,11,"[1, 4, 6]","[1, 1, 1]",3,7,3
10014059001,台鳳100％鳳梨純汁Can350ml,40.0,27.0,13.0,14040.0,10.0,24.0,585.0,PCS,5.0,0.9749637506041566,8.4,3.286,42,"[6, 12]","[3, 2]",3,12,3
10014062001,囍瑞純天然蔓越莓汁200ml,33.0,15.0,13.0,6435.0,5.5,24.0,268.1,PCS,3.0,0.9871702138297695,8.0,3.464,24,"[6, 12]","[2, 1]",3,12,3
10014067001,愛之味莎莎亞椰奶TP250ml,41.0,17.0,14.0,9758.0,6.75,24.0,406.6,PCS,10.0,0.9449709171513808,14.182,9.776,156,"[6, 18, 24, 30]","[6, 1, 3, 1]",0,26,0
10014069001,波蜜芭樂汁300ml,35.0,20.0,13.0,9100.0,7.97,24.0,379.2,PCS,1.0,0.9969333844435926,6.0,0.0,6,[6],[1],1,6,1
10014073001,台酒紅麴黑麥汁Can330 ml,41.0,27.0,13.0,14391.0,9.0,24.0,599.6,PCS,8.0,0.9568440525991232,14.25,7.815,114,"[6, 12, 18, 24]","[3, 1, 2, 2]",3,23,3
10014074001,德國卡麥隆黑麥汁330ml,41.0,28.0,12.0,13776.0,8.8,24.0,574.0,PCS,27.0,0.8590656822386293,12.0,11.362,360,"[6, 12, 24, 42, 54]","[18, 7, 3, 1, 1]",3,26,3
10014075001,卡麥隆石榴黑麥汁330ml,41.0,28.0,12.0,13776.0,8.75,24.0,574.0,PCS,1.0,0.9969367177213712,6.0,0.0,6,[6],[1],3,6,3
10014076001,德國卡麥隆檸檬黑麥汁330ml,40.0,28.0,12.0,13440.0,8.95,24.0,560.0,PCS,16.0,0.9104014933084448,12.6,6.992,252,"[6, 12, 18, 24]","[8, 6, 2, 4]",3,23,3
10014080001,樹頂100蔓越莓綜合果汁200ml,41.0,27.0,16.0,17712.0,12.41,24.0,738.0,PCS,29.0,0.8508158197363377,7.655,3.894,222,"[6, 12, 24]","[23, 5, 1]",3,12,3
10014081001,樹頂100石榴莓綜合果汁200ml,41.0,27.0,16.0,17712.0,12.41,24.0,738.0,PCS,3.0,0.9871802136631056,6.0,0.0,18,[6],[3],4,6,4
10014083001,黑松桂花烏梅汁 900ml,31.0,23.0,26.0,18538.0,12.1,12.0,1544.8,PCS,122.0,0.6209963167280546,3.048,1.938,384,"[1, 2, 3, 4, 6, 10, 12]","[3, 82, 1, 21, 16, 1, 2]",3,6,3
10014086001,酷椰嶼100純椰子汁350ml,40.0,27.0,23.0,24840.0,9.372,24.0,1035.0,PCS,28.0,0.8548724187930201,13.103,13.686,380,"[4, 8, 12, 24, 44, 48]","[13, 7, 1, 5, 1, 2]",0,28,0
10014090001,波蜜多果汁TP250ml,35.0,20.0,11.0,7700.0,6.61,24.0,320.8,PCS,340.0,0.340784320261329,26.703,14.185,9186,"[6, 12, 18, 24, 48, 54]","[60, 6, 6, 184, 87, 1]",3,64,3
10014092001,美粒果白葡萄加蘆薈Pet1250ml,37.0,26.0,28.0,26936.0,16.31,12.0,2244.7,PCS,74.0,0.7258612356460725,3.827,4.819,287,"[1, 2, 3, 4, 6, 12, 24]","[26, 23, 7, 5, 3, 9, 2]",3,9,3
10014097001,老北京酸梅湯Pet900ml,30.0,23.0,24.0,16560.0,12.18,12.0,1380.0,PCS,6.0,0.9689371843802604,6.0,9.011,36,"[1, 2, 6, 24]","[2, 2, 1, 1]",3,16,3
10014101001,義美酸梅湯250ml,35.0,20.0,11.0,7700.0,6.71,24.0,320.8,PCS,22.0,0.8803219946334228,14.455,8.617,318,"[6, 12, 18, 24]","[10, 2, 1, 9]",3,24,3
10014103001,樹頂100石榴莓綜合果汁1L,39.0,17.0,26.0,17238.0,11.312,10.0,1723.8,PCS,3.0,0.9871902134964418,1.667,1.155,5,"[1, 3]","[2, 1]",4,3,4
10014106001,噶瑪蘭麥汁Btl330ml,39.0,26.0,20.0,20280.0,13.892,24.0,845.0,PCS,8.0,0.956870718821353,16.0,10.392,144,"[6, 12, 18, 24, 36]","[3, 2, 1, 2, 1]",3,29,3
10014109001,崇德發檸檬黑麥汁Btl330ml,40.0,27.0,18.0,19440.0,12.11,24.0,810.0,PCS,19.0,0.895021749637506,8.571,4.479,180,"[6, 12, 24]","[14, 6, 1]",3,15,3
10014110001,鮮剖100純天然椰子汁520ml,40.0,27.0,19.0,20520.0,14.71,24.0,855.0,PCS,3.0,0.9872002133297778,5.0,1.732,15,"[3, 6]","[1, 2]",3,7,3
10014111001,崇德發白麥檸檬汁Can 330ml,41.0,28.0,12.0,13776.0,8.71,24.0,574.0,PCS,15.0,0.915778070365494,15.176,11.833,258,"[6, 12, 18, 24, 36, 48]","[6, 6, 1, 2, 1, 1]",0,30,0
10014112001,悅氏洛神仙楂茶1000ml,31.0,23.0,27.0,19251.0,13.3,12.0,1604.3,PCS,1.0,0.99694005099915,12.0,0.0,12,[12],[1],1,12,1
10014113001,崇德發減糖黑麥汁Can 330ml,41.0,28.0,12.0,13776.0,8.7,24.0,574.0,PCS,89.0,0.6883118614689755,15.853,11.706,1506,"[6, 12, 18, 24, 30, 36, 42, 48]","[39, 19, 3, 25, 1, 1, 2, 5]",2,30,2
10014117001,波蜜芭樂汁PET580ml,42.0,27.0,24.0,27216.0,15.5,24.0,1134.0,PCS,25.0,0.8669122181296979,11.333,8.343,340,"[4, 8, 12, 16, 24]","[12, 6, 3, 1, 8]",3,23,3
10014119001,鮮剖蜂蜜蘆薈汁CAN520ml,41.0,27.0,18.0,19926.0,14.5,24.0,830.3,PCS,3.0,0.987210213163114,9.0,5.196,27,"[3, 12]","[1, 2]",3,15,3
10014123001,紅牌水蜜桃汁飲料 490ml,41.0,28.0,18.0,20664.0,12.906,24.0,861.0,PCS,2.0,0.9922634622756288,3.0,0.0,6,[3],[2],3,3,3
10014126001,台酒原味黑麥汁 330ml,41.0,27.0,13.0,14391.0,9.0,24.0,599.6,PCS,25.0,0.8669955500741654,18.207,10.933,528,"[6, 12, 18, 24, 42, 48]","[9, 3, 2, 13, 1, 1]",3,33,3
10014127001,紅牌芒果綜合果汁飲料 490ml,41.0,28.0,18.0,20664.0,12.93,24.0,861.0,PCS,1.0,0.9969433842769287,3.0,0.0,3,[3],[1],3,3,3
10014130001,崇德發白麥汁330ml,40.0,27.0,17.0,18360.0,11.96,24.0,765.0,PCS,15.0,0.9158280695321744,23.294,24.545,396,"[6, 12, 24, 48, 96]","[8, 1, 4, 3, 1]",3,52,3
10014132001,大西洋芭樂汁Pet580ml,42.0,28.0,24.0,28224.0,15.92,24.0,1176.0,PCS,6.0,0.9689571840469324,7.333,8.165,44,"[4, 24]","[5, 1]",3,16,3
10014212001,VITA HYDRO 火烤100純椰子水 1000ml,44.0,18.0,27.0,21384.0,8.0,12.0,1782.0,PCS,9.0,0.9508008199863336,4.6,3.239,46,"[1, 2, 3, 4, 6, 7, 9, 10]","[2, 1, 2, 1, 1, 1, 1, 1]",3,9,3
10014214001,Innocent 100 椰子水 1L,44.0,18.0,27.0,21384.0,8.0,6.0,3564.0,PCS,8.0,0.9568973850435826,2.5,1.509,25,"[1, 2, 3, 5]","[3, 3, 2, 2]",0,5,0
10014898001,美粒果白葡萄蘆薈450mlPet,40.0,27.0,22.0,23760.0,11.87,24.0,990.0,PCS,35.0,0.8303594940084332,9.73,7.691,360,"[4, 8, 12, 16, 24]","[18, 8, 2, 2, 7]",3,19,3
10014905001,崇德發多醣體護衛汁第二代200ml,37.0,25.0,17.0,15725.0,8.86,24.0,655.2,PCS,14.0,0.9209679838669356,21.0,12.586,336,"[6, 12, 18, 24, 48]","[3, 2, 3, 6, 2]",3,38,3
10015005001,津津綠蘆筍汁Pet600ml,38.0,26.0,24.0,23712.0,15.79,24.0,988.0,PCS,2.0,0.992270128831186,10.0,8.485,20,"[4, 16]","[1, 1]",3,19,3
10015007001,津津蘆筍汁Can245ml,33.0,22.0,14.0,10164.0,7.26,24.0,423.5,PCS,225.0,0.4758554024099598,31.138,13.989,7224,"[24, 48, 72, 96]","[174, 51, 3, 4]",2,68,2
10015008001,津津蘆筍汁Pet1500 ml,38.0,28.0,32.0,34048.0,19.29,12.0,2837.3,PCS,45.0,0.7979267012216463,3.213,2.064,151,"[1, 2, 3, 4, 5, 6]","[14, 11, 2, 3, 5, 12]",3,6,3
10015010001,波蜜漢宮蘆筍汁TP250ml,35.0,20.0,11.0,7700.0,6.64,24.0,320.8,PCS,222.0,0.4818253029116181,25.741,15.406,5766,"[6, 12, 18, 24, 30, 48, 72, 96]","[49, 5, 3, 113, 1, 51, 1, 1]",3,66,3
10015011001,光泉正庄蘆筍汁TP250ml,34.0,20.0,11.0,7480.0,6.65,24.0,311.7,PCS,107.0,0.6526491225146247,20.411,14.295,2184,"[6, 12, 24, 36, 48]","[40, 5, 45, 1, 16]",2,36,2
10016002001,可果美100蕃茄檸檬汁280ml,36.0,24.0,16.0,13824.0,7.93,24.0,576.0,PCS,13.0,0.9268412193130114,12.889,12.058,232,"[1, 4, 8, 10, 12, 16, 24, 48]","[2, 5, 2, 1, 2, 1, 4, 1]",3,31,3
10016006001,愛之味鮮採蕃茄汁-Oligo保健 250ml,40.0,16.0,13.0,8320.0,6.7,24.0,346.7,PCS,2.0,0.9922767953867436,6.0,0.0,12,[6],[2],3,6,3
10016011001,可果美無鹽蕃茄汁Can340ml,40.0,27.0,12.0,12960.0,9.97,24.0,540.0,PCS,20.0,0.8895585073582107,11.5,10.766,276,"[4, 8, 12, 16, 20, 24, 32, 44]","[12, 3, 2, 1, 2, 2, 1, 1]",3,25,3
10016014001,統一嚴選素材番茄汁Can340ml,40.0,27.0,13.0,14040.0,10.09,24.0,585.0,PCS,43.0,0.8034232762787287,25.75,15.307,1236,"[6, 12, 18, 24, 36, 48]","[8, 5, 6, 15, 1, 13]",2,45,2
10016015001,波蜜紅蕃茄汁TP250ml,35.0,20.0,11.0,7700.0,6.58,24.0,320.8,PCS,90.0,0.6841185980233663,26.933,13.104,2424,"[6, 12, 24, 48]","[10, 5, 54, 21]",3,41,3
10016018001,愛之味鮮採蕃茄汁-Oligo腸道保 530ml,41.0,28.0,25.0,28700.0,14.5,24.0,1195.8,PCS,1.0,0.9969467175547074,12.0,5.657,24,"[8, 16]","[1, 1]",1,30,1
10016020001,鮮採蕃茄綜合蔬菜汁升級配方 530ml,41.0,28.0,25.0,28700.0,14.5,24.0,1195.8,PCS,59.0,0.7636406059899001,8.194,6.772,508,"[4, 8, 12, 20, 24]","[35, 15, 3, 1, 8]",3,16,3
10016021001,SAKI番茄汁180ML,33.0,27.0,12.0,10692.0,6.2,30.0,356.4,PCS,3.0,0.98722021299645,16.0,17.321,48,"[6, 36]","[2, 1]",4,34,4
10020002001,貝納頌榛果拿鐵咖啡TP375,40.0,19.0,14.0,10640.0,9.6,24.0,443.3,PCS,65.0,0.7489808503191614,10.913,10.792,753,"[3, 6, 9, 12, 15, 18, 21, 24, 48]","[32, 11, 2, 2, 1, 2, 2, 15, 2]",2,23,2
10020003001,伯朗醇黑咖啡無糖,40.0,27.0,10.0,10800.0,7.02,24.0,450.0,PCS,12.0,0.9324677922034632,21.692,14.602,282,"[6, 12, 24, 30, 48]","[4, 1, 5, 1, 2]",0,39,0
10020004001,貝納頌經典拿鐵咖啡Can210ml,33.0,22.0,13.0,9438.0,6.43,24.0,393.3,PCS,61.0,0.7572040465992234,12.273,8.513,810,"[6, 12, 18, 24, 30, 48]","[34, 14, 4, 12, 1, 1]",3,23,3
10020006001,伯朗曼特寧咖啡二合一Can240ml,40.0,27.0,10.0,10800.0,7.06,24.0,450.0,PCS,1.0,0.996950050832486,6.0,0.0,6,[6],[1],1,6,1
10020007001,伯朗咖啡原味Can240ml,40.0,27.0,10.0,10800.0,7.21,24.0,450.0,PCS,358.0,0.3221812969783837,28.071,21.889,10218,"[6, 12, 18, 24, 42, 48, 144, 180]","[64, 14, 2, 196, 1, 80, 6, 1]",3,85,3
10020008001,UCC Aroma Brew 艾洛瑪黑咖啡Pet 525ml,44.0,29.0,20.0,25520.0,13.9,24.0,1063.3,PCS,31.0,0.8435059415676406,8.0,9.496,272,"[4, 8, 12, 16, 36, 48]","[24, 4, 1, 3, 1, 1]",2,19,2
10020010001,UCC Aroma Brew 艾洛瑪拿鐵咖啡Pet 525ml,44.0,29.0,20.0,25520.0,13.9,24.0,1063.3,PCS,16.0,0.9104548257529042,6.25,6.017,100,"[4, 8, 28]","[12, 3, 1]",0,13,0
10020011001,統一咖啡廣場TP300ml,34.0,20.0,12.0,8160.0,7.97,24.0,340.0,PCS,89.0,0.6886085231912802,28.085,9.068,2640,"[24, 48]","[78, 16]",2,40,2
10020012001,36法郎拿堤烘焙咖啡Can240ml,40.0,27.0,10.0,10800.0,7.23,24.0,450.0,PCS,19.0,0.8950850819153015,14.842,11.379,282,"[6, 12, 24, 48]","[9, 3, 6, 1]",0,27,0
10020015001,伯朗曼特寧咖啡Can240ml,40.0,27.0,10.0,10800.0,7.21,24.0,450.0,PCS,55.0,0.772080465325578,17.613,11.336,1092,"[6, 12, 18, 24, 30, 48]","[20, 10, 3, 24, 1, 4]",3,32,3
10020016001,韋恩 Flash Brew閃萃黑咖啡500ml,42.0,29.0,20.0,24360.0,13.124,24.0,1015.0,PCS,28.0,0.8549657505708238,10.444,7.362,376,"[4, 8, 12, 16, 20, 24]","[15, 7, 3, 4, 2, 5]",0,22,0
10020017001,曼仕德濃醇拿鐵咖啡Can235ml,40.0,27.0,10.0,10800.0,7.09,24.0,450.0,PCS,2.0,0.992283461942301,3.5,3.536,7,"[1, 6]","[1, 1]",3,8,3
10020018001,伯朗藍山咖啡Can240 ml,40.0,27.0,10.0,10800.0,7.21,24.0,450.0,PCS,199.0,0.509208179863669,25.072,14.652,5190,"[6, 12, 24, 36, 48, 72]","[39, 15, 109, 2, 39, 3]",3,42,3
10020019001,貝納頌經典曼特寧咖啡Can210ml,33.0,22.0,13.0,9438.0,6.42,24.0,393.3,PCS,25.0,0.867078882018633,10.889,7.449,294,"[6, 12, 24]","[17, 4, 6]",3,20,3
10020020001,貝納頌咖啡重乳拿鐵 375ML,40.0,19.0,14.0,10640.0,9.6,24.0,443.3,PCS,48.0,0.7888568523857936,7.737,7.103,441,"[3, 6, 9, 15, 18, 21, 24]","[31, 9, 4, 4, 2, 2, 5]",2,17,2
10020024001,貝納頌黑咖啡 Can 210ml,33.0,22.0,13.0,9438.0,6.5,24.0,393.3,PCS,35.0,0.8304761587306878,13.167,12.974,474,"[6, 12, 18, 24, 36, 48]","[24, 3, 1, 4, 1, 3]",3,27,3
10020025001,貝納頌直火炭焙風味 Can 210ml,33.0,22.0,13.0,9438.0,6.42,24.0,393.3,PCS,28.0,0.8550590823486275,12.643,10.372,354,"[6, 12, 24, 48]","[17, 3, 7, 1]",0,24,0
10020027001,貝納頌咖啡TP375ml,39.0,20.0,14.0,10920.0,9.97,24.0,455.0,PCS,137.0,0.5969533841102649,14.98,12.745,2232,"[3, 6, 9, 12, 15, 18, 21, 24, 33, 42, 48]","[39, 31, 5, 8, 4, 4, 1, 45, 1, 1, 10]",3,30,3
10020028001,UCC BLACK無糖黑咖啡飲料275g,41.0,27.0,14.0,15498.0,7.24,24.0,645.8,PCS,3.0,0.9872302128297862,14.4,11.845,72,"[1, 2, 21, 24]","[1, 1, 1, 2]",3,37,3
10020029001,伯朗精品咖啡_巴西喜拉朵240ml,35.0,24.0,12.0,10080.0,7.3,24.0,420.0,PCS,1.0,0.9969533841102648,6.0,0.0,6,[6],[1],1,6,1
10020030001,韋恩Flash Brew閃萃拿鐵咖啡pet500ml,42.0,28.0,20.0,23520.0,13.468,24.0,980.0,PCS,14.0,0.9210146497558374,10.5,11.582,168,"[4, 8, 20, 24, 44]","[10, 2, 1, 2, 1]",0,25,0
10020032001,伯朗巧克力風味咖啡Can 240ml,40.0,28.0,10.0,11200.0,7.24,24.0,466.7,PCS,3.0,0.9872402126631222,12.0,10.392,36,"[6, 24]","[2, 1]",4,23,4
10020033001,韋恩特濃咖啡Can320ml,40.0,27.0,13.0,14040.0,9.94,24.0,585.0,PCS,61.0,0.7574073765437243,19.941,14.256,1356,"[4, 8, 12, 16, 20, 24, 40, 44, 48]","[16, 7, 4, 4, 3, 23, 1, 2, 8]",3,38,3
10020034001,午后時光重乳咖啡拿鐵TP330ml,35.0,20.0,14.0,9800.0,8.73,24.0,408.3,PCS,34.0,0.8340860985650239,13.412,10.346,456,"[6, 12, 24, 48]","[20, 2, 11, 1]",3,25,3
10020036001,咖啡廣場奶香特調咖啡Pet600ml,41.0,27.0,24.0,26568.0,16.17,24.0,1107.0,PCS,39.0,0.8172730454492425,13.818,14.753,608,"[4, 8, 12, 16, 24, 44, 48, 72]","[16, 13, 1, 3, 7, 1, 2, 1]",2,31,2
10020037001,Asahi Wonda 早安咖啡 CAN179ml,33.0,27.0,11.0,9801.0,6.592,30.0,326.7,PCS,2.0,0.9922901284978584,45.0,21.213,90,"[30, 60]","[1, 1]",4,67,4
10020038001,36法郎典藏曼特寧咖啡Can240ml,40.0,27.0,10.0,10800.0,7.2,24.0,450.0,PCS,22.0,0.8803953267445542,11.25,7.362,270,"[6, 12, 18, 24]","[14, 4, 1, 5]",3,20,3
10020039001,Asahi Wonda 金的微糖咖啡 CAN182ml,33.0,27.0,11.0,9801.0,6.592,30.0,326.7,PCS,2.0,0.9922967950534156,9.0,4.243,18,"[6, 12]","[1, 1]",4,14,4
10020040001,Asahi Wonda 特製咖啡歐蕾 CAN179ml,33.0,27.0,11.0,9801.0,6.866,30.0,326.7,PCS,5.0,0.9749804169930502,10.8,10.733,54,"[6, 30]","[4, 1]",4,22,4
10020041001,UCC無糖咖啡飲料Can184ml,33.0,27.0,11.0,9801.0,6.17,30.0,326.7,PCS,144.0,0.587096881718638,19.5,13.227,3042,"[6, 12, 18, 24, 30, 36, 42, 48, 54, 60]","[49, 30, 8, 8, 49, 2, 2, 4, 1, 3]",2,35,2
10020042001,咖啡廣場調和式冰咖啡Pet600ml,41.0,27.0,23.0,25461.0,16.102,24.0,1060.9,PCS,34.0,0.8341994300094998,13.641,10.248,532,"[4, 8, 12, 16, 20, 24, 48]","[14, 5, 4, 2, 1, 12, 1]",3,27,3
