item_code,mean_demand,std_demand,cv_demand,nonzero_periods,T,demand_frequency,max_affinity,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,initial_unit_inventory,initial_box_inventory,cluster
10303002001,64.71428571428571,67.97289375710207,1.0503537666660363,17,21,0.8095238095238095,6.676793418591842e-05,舒味思通寧汽水Can330ml,40.00.00,27.00.00,12.00,12960.0,"0,39375",24.0,540.00.00,PCS,54.00.00,0.7748137531041149,22.279,18.178,1359.0,"[1, 2, 3, 4, 5, 6, 9, 10, 15, 17, 20, 24, 31, 39, 44, 48]","[3, 5, 2, 4, 1, 6, 4, 1, 2, 1, 1, 12, 1, 1, 1, 16]",C,45.0,151.72,6.32,0
15020922001,64.66666666666667,60.19994462898894,0.930926978798798,19,21,0.9047619047619048,8.345991955138743e-05,克寧國小生牛奶198ML,33.00.00,16.00,13.00,6864.00.00,05.35,24.0,286.00.00,PCS,60.00.00,0.7632439459342344,20.892,15.165,1358.0,"[1, 6, 10, 12, 13, 14, 18, 24, 30, 48, 60, 72]","[1, 17, 1, 6, 1, 1, 4, 23, 3, 5, 2, 1]",C,39.0,141.72,5.9,0
10020033001,64.57142857142857,53.2057998986684,0.8239836267492895,19,21,0.9047619047619048,0.0002003037952817,韋恩特濃咖啡Can320ml,40.00.00,27.00.00,13.00,14040.0,"0,440277778",24.0,585.00.00,PCS,61.00.00,0.7574073765437243,19.941,14.256,1356.0,"[4, 8, 12, 16, 20, 24, 40, 44, 48]","[16, 7, 4, 4, 3, 23, 1, 2, 8]",C,38.0,132.67,5.53,0
10041040001,64.57142857142857,53.803876652683144,0.833245877364562,20,21,0.9523809523809524,0.0001669198391027,味丹多喝水MORE氣泡水檸檬風味Pet560ml,42.00.00,28.00.00,24.00.00,28224.0,14.06,24.0,1176.00.00,PCS,81.00.00,0.7085415243079282,16.337,15.189,1356.0,"[4, 8, 20, 24, 32, 48]","[37, 10, 2, 22, 1, 11]",C,33.0,133.44,5.56,0
12201013001,64.28571428571429,35.576878526850635,0.5534181104176765,20,21,0.9523809523809524,0.0005675274296663,五月花厚棒抽取式衛生紙,20.00,10.00,08.00,1615.00.00,00.02,1.0,1615.00.00,PCS,84.00.00,0.7022149630839486,15.698,7.283,1350.0,"[10, 20, 50]","[43, 41, 2]",C,24.0,109.82,109.82,0
10033065001,64.23809523809524,51.35163557463848,0.7993953647645723,21,21,1.0,0.0001836118171922,御茶園台灣四季春 1250ml,35.00.00,26.00.00,31.00.00,28210.0,"0,692361111",12.0,2350.08.00,PCS,104.00.00,0.660025666238896,12.607,09.24,1349.0,"[1, 2, 3, 4, 6, 8, 11, 12, 13, 16, 24, 30]","[10, 13, 5, 2, 7, 1, 1, 36, 1, 1, 22, 8]",C,23.0,129.97,10.83,0
14840017001,63.714285714285715,29.438313228075515,0.4620363062702435,21,21,1.0,0.0009013671078719,青葉Q彈麵筋170G,47.00.00,32.00.00,12.00,18048.0,11.08,48.0,376.00.00,PCS,285.00.00,0.3985633572773787,4.695,02.53,1338.0,"[3, 6, 9, 12, 15]","[172, 82, 15, 15, 1]",B,12.0,101.4,2.11,1
10033082001,63.42857142857143,51.98900982762744,0.8196465513364687,21,21,1.0,0.0003672236343845,御茶園綠茶-研磨綠茶入550ml,34.00.00,27.00.00,24.00.00,22032.0,14.06,24.0,918.00.00,PCS,85.00.00,0.6999550007499875,14.17,14.731,1332.0,"[4, 8, 12, 16, 20, 24, 48]","[45, 14, 3, 4, 5, 11, 12]",C,31.0,129.97,5.42,0
14505020001,63.095238095238095,33.96601943399427,0.5383293646142489,21,21,1.0,0.0004840675101149,維力大乾麵-地獄辣椒(包)100g,40.00.00,34.00.00,14.00,19040.0,"0,186805556",30.0,634.07.00,PCS,155.00.00,0.5721904634922751,08.23,7.211,1325.0,"[5, 10, 25, 30, 35, 50]","[109, 40, 2, 7, 2, 1]",C,17.0,106.57,3.55,0
10033001001,62.857142857142854,58.03644175368241,0.9233070278994928,17,21,0.8095238095238095,8.345991955138743e-05,原萃冷萃日式深蒸綠茶 450ml,40.00.00,27.00.00,19.00,20520.0,12.05,24.0,855.00.00,PCS,47.00.00,0.7920501324977917,28.085,9.117,1320.0,"[24, 48]","[39, 8]",C,38.0,137.14,5.71,0
10033019001,62.714285714285715,31.32114757977884,0.4994260434133299,21,21,1.0,0.0002003037952817,御茶園日式綠茶無糖Pet1250ml,36.00.00,27.00.00,31.00.00,30132.0,16.35,12.0,2511.00.00,PCS,145.00.00,0.585173580440326,"0,3875",7.882,1317.0,"[1, 2, 3, 4, 5, 6, 12, 14, 16, 18, 19, 21, 23, 24, 30]","[27, 21, 12, 6, 3, 15, 39, 1, 1, 2, 1, 1, 1, 19, 1]",C,18.0,102.81,8.57,0
10040002001,62.57142857142857,49.31589138256697,0.7881535152465041,19,21,0.9047619047619048,3.338396709295921e-05,Evian依雲礦泉水500ml,40.00.00,27.00.00,23.00,24840.0,"0,588194444",24.0,1035.00.00,PCS,49.00.00,0.7873902101631639,21.541,11.817,1314.0,"[6, 12, 18, 24, 30, 36, 42, 48]","[14, 3, 6, 28, 2, 2, 1, 5]",C,40.0,125.7,5.24,0
10033016001,62.523809523809526,61.91414947135998,0.9902491537688952,20,21,0.9523809523809524,0.0002670717367436,原萃日式綠茶Pet1250ml,36.00.00,26.00.00,31.00.00,29016.0,"0,685416667",12.0,2418.00.00,PCS,114.00.00,0.6363960600656656,11.417,8.644,1313.0,"[1, 2, 3, 4, 6, 12, 14, 15, 18, 24, 28, 30]","[17, 9, 3, 3, 15, 39, 1, 1, 1, 21, 1, 4]",C,21.0,141.77,11.81,0
10000027001,62.476190476190474,53.14848920488619,0.8506999034318674,19,21,0.9047619047619048,0.0001168438830063,可口可樂纖維+ Pet 600ml,45.00.00,30.00.00,25.00.00,33750.0,15.41,24.0,1406.03.00,PCS,65.00.00,0.7487641872635457,15.256,10.276,1312.0,"[4, 8, 12, 16, 20, 24, 28, 32, 36, 48]","[19, 17, 8, 11, 5, 17, 2, 3, 2, 2]",C,31.0,130.51,5.44,0
10021007001,61.95238095238095,35.55344735813419,0.5738834700390608,21,21,1.0,0.0001669198391027,寶礦力水得Pet1460ml,38.00.00,29.00.00,32.00.00,35264.0,19.57,12.0,2938.07.00,PCS,116.00.00,0.6325494575090416,11.025,7.729,1301.0,"[1, 2, 3, 4, 5, 6, 8, 12, 16, 24, 25, 30]","[12, 14, 4, 2, 4, 5, 2, 52, 1, 20, 1, 1]",C,20.0,107.46,8.96,0
14504001001,61.904761904761905,40.38799916052386,0.6524215249007701,20,21,0.9523809523809524,0.0005508354515768,隨緣鮮蔬百匯麵(袋) 80g,40.00.00,31.00.00,13.00,16120.0,03.01,30.0,537.03.00,PCS,186.00.00,0.5241079315344744,6.915,05.15,1300.0,"[5, 10, 25, 30, 40]","[145, 36, 1, 5, 1]",C,13.0,113.6,3.79,0
14833024001,60.857142857142854,44.153466131534586,0.7255264387810848,21,21,1.0,0.0005675274296663,廣達香肉醬 150g,31.00.00,24.00.00,11.00,8184.00.00,05.08,24.0,341.00.00,PCS,200.00.00,0.5085448575857069,6.174,6.899,1278.0,"[3, 6, 9, 12, 18, 24, 30, 39, 48]","[124, 45, 13, 13, 1, 5, 3, 1, 2]",C,14.0,117.37,4.89,0
14810004001,60.42857142857143,40.99459894738749,0.6783976185146865,20,21,0.9523809523809524,0.0004840675101149,台糖玉米粒(特級)340g,35.00.00,26.00.00,18.00,16380.0,10.59,24.0,682.05.00,PCS,199.00.00,0.510534824419593,"0,272916667",6.066,1269.0,"[3, 6, 9, 12, 15, 18, 21, 24, 30, 36, 48]","[133, 44, 8, 14, 1, 4, 1, 6, 1, 1, 1]",C,13.0,112.9,4.7,0
14014005001,60.19047619047619,45.213514625185965,0.75117389804502,21,21,1.0,0.0017693502595648,奇多綜合起司組合包,59.00.00,39.00.00,33.00.00,75933.0,"0,211111111",12.0,6327.08.00,PCS,745.00.00,0.1124881251979133,1.646,1.578,1264.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[544, 140, 34, 9, 8, 14, 3, 6, 1, 4, 5]",A,13.0,118.06,9.84,1
10031902001,59.61904761904762,40.05805311104896,0.6719002518626422,21,21,1.0,0.0002837637148331,光泉冷泡茶英倫無糖紅茶585ml,43.00.00,30.00.00,24.00.00,30960.0,15.02,24.0,1290.00.00,PCS,86.00.00,0.6970950484158598,13.462,12.742,1252.0,"[4, 8, 12, 16, 20, 24, 48, 52, 64]","[46, 7, 6, 1, 2, 26, 3, 1, 1]",C,28.0,110.89,4.62,0
14505031001,59.42857142857143,30.968647740208855,0.5211070533208221,21,21,1.0,0.0011517468374222,統一阿Q桶麵韓式泡菜麵 102g,43.00.00,28.00.00,22.00,26488.0,02.05,12.0,2207.03.00,PCS,201.00.00,0.5072115464742254,5.915,4.933,1248.0,"[3, 6, 9, 12, 15, 18, 24, 30]","[128, 38, 2, 32, 2, 3, 5, 1]",C,12.0,99.07,8.26,1
12201896001,59.04761904761905,69.0582914576347,1.1695355811373618,19,21,0.9047619047619048,8.345991955138743e-05,家福超值單抽式柔紙巾,21.00,10.00,08.00,1785.00.00,00.02,1.0,1785.00.00,PCS,46.00.00,0.7956334061098982,26.957,35.331,1240.0,"[10, 20, 60, 80, 130, 200]","[23, 15, 5, 1, 1, 1]",C,64.0,147.44,147.44,0
10016014001,58.857142857142854,88.09215953436818,1.4967114483994597,13,21,0.6190476190476191,5.007594882044941e-05,統一嚴選素材番茄汁Can340ml,40.00.00,27.00.00,13.00,14040.0,10.09,24.0,585.00.00,PCS,43.00.00,0.8034232762787287,25.75,15.307,1236.0,"[6, 12, 18, 24, 36, 48]","[8, 5, 6, 15, 1, 13]",C,45.0,171.62,7.15,2
14203017001,58.476190476190474,24.933148713347553,0.4263812076386796,21,21,1.0,0.0019195780623704,北海鱈魚香絲,53.00.00,34.00.00,33.00.00,59466.0,06.06,40.0,1486.07.00,PCS,683.00.00,0.14322427959534,1.769,1.641,1228.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 16, 20]","[420, 172, 55, 19, 7, 8, 1, 4, 3, 1, 2, 1, 1]",A,13.0,90.39,2.26,1
14102249001,58.42857142857143,39.0058603655546,0.6675819622466557,21,21,1.0,0.0017860422376543,義美杏仁巧克力酥片（黑可可）,51.00.00,21.00,34.00.00,36414.0,04.54,10.0,3641.04.00,PCS,767.00.00,0.1049749170847152,1.571,1.521,1227.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 21]","[573, 132, 28, 16, 7, 7, 6, 4, 2, 4, 1, 1]",A,12.0,108.36,10.84,1
10012006001,58.0,49.16096012081131,0.8476027607036433,19,21,0.9047619047619048,0.0005174514953978,義美寶吉純果汁柳橙TP125ml,28.00.00,16.00,09.00,4032.00.00,03.04,24.0,168.00.00,PCS,95.00.00,0.6739587673538774,12.18,9.437,1218.0,"[6, 12, 18, 24, 30, 48]","[56, 19, 4, 17, 1, 3]",C,23.0,120.93,5.04,0
14611010001,58.0,22.651710752170576,0.3905467371063892,21,21,1.0,0.0012352067278698,得意的一天100％葵花油3.5L,42.00.00,29.00.00,33.00.00,40194.0,"0,8875",6.0,6699.00.00,PCS,705.00.00,0.1317044715921401,1.725,1.579,1218.0,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[469, 143, 36, 18, 8, 17, 4, 4, 1, 1, 5]",A,13.0,86.99,14.5,1
10032014001,57.714285714285715,100.45155193283122,1.7404971869549963,17,21,0.8095238095238095,0.0001168438830063,御茶園特上奶茶550ml,40.00.00,27.00.00,24.00.00,25920.0,14.06,24.0,1080.00.00,PCS,60.00.00,0.7604439926001233,18.646,21.122,1212.0,"[4, 8, 12, 20, 24, 36, 48, 72]","[31, 5, 3, 2, 13, 1, 4, 6]",C,43.0,186.29,7.76,2
14121106001,57.285714285714285,26.83680841147631,0.4684729647888632,21,21,1.0,0.0019195780623704,盛香珍濃厚雙味巧克酥(花生+巧克力),36.00.00,24.00.00,18.00,15552.0,"0,097916667",10.0,1555.02.00,PCS,495.00.00,0.2239629339511008,2.287,1.243,1203.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[46, 413, 4, 39, 6, 11, 1, 1, 1, 2, 1, 1]",B,6.0,91.64,9.16,1
14000057001,57.285714285714285,30.640076463910553,0.5348641776742491,21,21,1.0,0.0020698059815913,鴻津太國捲(蛋奶素),52.00.00,32.00.00,28.00.00,46592.0,04.41,10.0,4659.02.00,PCS,794.00.00,0.1024182930284495,1.487,1.195,1203.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[612, 111, 44, 15, 12, 3, 5, 3, 2, 1, 1]",A,10.0,96.51,9.65,1
14805899001,57.142857142857146,69.36734513752542,1.2139285399066948,19,21,0.9047619047619048,0.0001836118171922,名屋嚴選牛奶花生320g,41.00.00,27.00.00,13.00,14391.0,"0,426388889",24.0,599.06.00,PCS,53.00.00,0.7789136847719205,20.00,13.871,1200.0,"[6, 12, 18, 24, 30, 42, 48, 60]","[18, 8, 5, 19, 2, 1, 6, 1]",C,38.0,145.93,6.08,0
10021021001,56.76190476190476,46.106295407357074,0.8122753385524317,19,21,0.9047619047619048,0.0001836118171922,寶礦力水得Pet345ml,38.00.00,26.00.00,19.00,18772.0,"0,421527778",24.0,782.02.00,PCS,70.00.00,0.7350110831486142,15.893,14.923,1192.0,"[4, 8, 12, 16, 24, 32, 48, 88]","[25, 15, 1, 6, 21, 1, 5, 1]",C,33.0,115.78,4.82,0
10000021001,56.714285714285715,43.917129752686314,0.7743574515587007,20,21,0.9523809523809524,0.0002169957879232,可口可樂纖維+ Can 330ml,40.00.00,28.00.00,12.00,13440.0,08.59,24.0,560.00.00,PCS,81.00.00,0.7080015333077782,"0,589583333",13.549,1191.0,"[3, 4, 8, 12, 16, 20, 21, 24, 48, 83]","[1, 35, 15, 6, 1, 2, 1, 21, 4, 1]",C,29.0,112.93,4.71,0
14504002001,56.666666666666664,70.43318346726444,1.2429385317752548,20,21,0.9523809523809524,0.0004506835539359,隨緣素魷魚羹麵(袋) 94g,41.00.00,31.00.00,13.00,16523.0,04.05,30.0,550.08.00,PCS,118.00.00,0.6313828102864952,09.52,10.05,1190.0,"[5, 10, 15, 20, 25, 30, 40, 45, 60]","[92, 15, 2, 2, 3, 4, 3, 3, 1]",C,21.0,146.82,4.89,0
14112007001,55.76190476190476,63.25338312051362,1.134347605064719,17,21,0.8095238095238095,0.0021198817994445,義美牛奶小泡芙(三入),40.00.00,28.00.00,31.00.00,34720.0,"0,170138889",10.0,3472.00.00,PCS,654.00.00,0.158737354377427,1.785,2.217,1171.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 20, 30]","[458, 119, 32, 11, 5, 7, 3, 4, 1, 6, 8, 1, 1]",A,17.0,136.73,13.67,1
14804005001,55.714285714285715,45.46332902146834,0.8160084696160984,20,21,0.9523809523809524,0.0004006075905635,愛之味妞妞甜八寶 260g,41.00.00,28.00.00,10.00,11480.0,08.06,24.0,478.03.00,PCS,109.00.00,0.6504891585140248,10.263,8.246,1170.0,"[6, 12, 18, 24, 36, 66]","[74, 22, 4, 12, 1, 1]",C,20.0,113.91,4.75,0
10001022001,55.23809523809524,36.67411179824913,0.663927886002786,21,21,1.0,0.0008179072174243,黑松CC檸檬氣泡飲PET 500ml,42.00.00,28.00.00,23.00,27048.0,"0,597916667",24.0,1127.00.00,PCS,128.00.00,0.6105798236696055,8.923,10.177,1160.0,"[4, 8, 12, 16, 24, 36, 48]","[93, 8, 7, 1, 15, 2, 4]",C,20.0,102.18,4.26,0
14830069001,55.0,33.384127965247195,0.6069841448226763,21,21,1.0,0.000667679356411,愛之味珍寶三明治鮪魚 110g,31.00.00,24.00.00,09.00,6696.00.00,"0,172222222",24.0,279.00.00,PCS,248.00.00,0.4380860318994683,4.583,3.866,1155.0,"[3, 6, 9, 12, 18, 24, 33, 36]","[184, 38, 16, 10, 1, 1, 1, 1]",B,15.0,97.73,4.07,0
14500007001,55.0,25.5440795488896,0.4644378099798109,21,21,1.0,0.0002336877660127,維力元祖雞汁麵70g,38.00.00,32.00.00,14.00,17024.0,"0,136805556",30.0,567.05.00,PCS,139.00.00,0.5955767403876602,8.021,4.354,1155.0,"[5, 10, 15, 50]","[66, 76, 1, 1]",C,13.0,87.7,2.92,0
15023004001,54.857142857142854,57.55891391807676,1.049251034964941,15,21,0.7142857142857143,0.0001335358683718,義美黑豆奶250ml,36.00.00,20.00,11.00,7920.00.00,06.51,24.0,330.00.00,PCS,40.00.00,0.8171430476158731,28.098,15.264,1152.0,"[6, 12, 18, 24, 48, 72]","[5, 2, 1, 22, 10, 1]",C,45.0,128.53,5.36,2
15023013001,54.285714285714285,66.20358212147049,1.219539670658667,17,21,0.8095238095238095,0.0005007595173083,統一蜜豆奶(牛奶),34.00.00,20.00,11.00,7480.00.00,"0,301388889",24.0,311.07.00,PCS,75.00.00,0.7253645772570457,14.615,14.811,1140.0,"[6, 12, 18, 24, 48, 72]","[43, 12, 1, 17, 2, 3]",C,31.0,139.03,5.79,0
10021015001,54.095238095238095,44.8931005410684,0.8298900628190461,16,21,0.7619047619047619,0.0001836118171922,舒跑S健康補給飲料Pet590ml,43.00.00,29.00.00,24.00.00,29928.0,16.27,24.0,1247.00.00,PCS,55.00.00,0.7722637956034066,19.254,13.442,1136.0,"[4, 8, 12, 16, 20, 24, 48]","[12, 9, 4, 1, 2, 24, 7]",C,35.0,111.56,4.65,0
15022013001,54.0,50.9823498869952,0.9441175904999112,21,21,1.0,0.0001502278464613,雀巢美祿巧克力麥芽飲品TP,33.00.00,17.00,13.00,7293.00.00,05.35,24.0,303.09.00,PCS,66.00.00,0.7481108648189196,16.02,12.691,1134.0,"[6, 12, 18, 24, 36, 48, 54, 66]","[32, 6, 5, 22, 1, 2, 1, 1]",C,31.0,119.26,4.97,0
10024010001,54.0,66.27216610312357,1.227262335243029,15,21,0.7142857142857143,0.0001335358683718,可爾必思乳酸菌飲料Can335ml,41.00.00,27.00.00,12.00,13284.0,08.09,24.0,553.05.00,PCS,71.00.00,0.7321744637589374,14.727,9.856,1134.0,"[6, 12, 18, 24, 30, 48]","[35, 9, 5, 25, 1, 2]",C,27.0,138.83,5.78,2
10040004001,53.904761904761905,29.171741055180036,0.5411718746985695,21,21,1.0,0.0018361181719228,味丹多喝水6200ml,36.00.00,18.00,36.00.00,23328.0,12.39,2.0,11664.0,PCS,328.00.00,0.3540907651539141,03.41,1.138,1132.0,"[2, 4, 6, 8, 12]","[110, 214, 6, 1, 1]",B,7.0,91.24,45.62,1
14501005001,53.857142857142854,22.0958948999259,0.4102686055689159,21,21,1.0,0.0004840675101149,台酒花雕酸菜牛肉麵(包)200g,30.00.00,30.00.00,13.00,11700.0,"0,151388889",12.0,975.00.00,PCS,238.00.00,0.4534557757370711,4.418,3.086,1131.0,"[3, 6, 9, 12, 21, 24]","[193, 34, 7, 20, 1, 1]",B,13.0,82.14,6.84,0
14500024001,53.714285714285715,55.46272879794399,1.0325508020893828,18,21,0.8571428571428571,0.0001669198391027,台酒米酒麻油雞麵(碗)200g,49.00.00,35.00.00,15.00,25725.0,03.24,12.0,2143.08.00,PCS,76.00.00,0.7213579773670439,13.59,4.094,1128.0,"[12, 24]","[72, 11]",C,20.0,124.71,10.39,0
14011003001,53.285714285714285,38.06197952963411,0.7142998839341522,21,21,1.0,0.0021031899377703,奇多隨口脆-家常起司,43.00.00,33.00.00,20.00,28380.0,02.32,6.0,4730.00.00,PCS,743.00.00,0.117441375977067,01.48,1.262,1119.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[573, 115, 29, 16, 9, 4, 1, 1, 2, 4, 1, 1]",A,10.0,102.01,17.0,1
14000197001,53.0,25.0019999200064,0.4717358475472906,21,21,1.0,0.0013353587128221,萬歲牌米果綜合果辣味,46.00.00,30.00.00,29.00.00,40020.0,03.46,12.0,3335.00.00,PCS,482.00.00,0.2369993833436109,2.217,"0,676388889",1113.0,"[1, 2, 3, 4, 6, 8, 10]","[27, 421, 8, 34, 8, 2, 2]",B,5.0,85.0,7.08,1
14521157001,52.57142857142857,27.692185591916413,0.5267535302810188,21,21,1.0,0.0009514430421404,康寶濃湯-自然原味金黃玉米56.3G,35.00.00,29.00.00,34.00.00,34510.0,06.07,96.0,359.05.00,PCS,286.00.00,0.3947634206096565,3.781,4.566,1104.0,"[2, 4, 6, 8, 10, 12, 18, 20, 24, 46, 50]","[167, 89, 10, 10, 8, 3, 1, 1, 1, 1, 1]",B,16.0,88.02,0.92,1
14505011001,52.38095238095238,27.097003875846102,0.5173064376297893,21,21,1.0,0.0011350548593327,拉麵道-日式味噌(袋)101g,37.00.00,32.00.00,14.00,16576.0,03.00,24.0,690.07.00,PCS,208.00.00,0.5011049815836403,5.189,2.785,1100.0,"[4, 8, 12, 36]","[157, 53, 1, 1]",C,9.0,87.07,3.63,1
10001043001,52.0,55.179706414586875,1.0611482002805168,20,21,0.9523809523809524,0.0001168438830063,雪碧纖維+ Pet 600ml,45.00.00,30.00.00,24.00.00,32400.0,15.07,24.0,1350.00.00,PCS,58.00.00,0.7663905601573308,16.299,12.305,1092.0,"[4, 8, 12, 16, 24, 48]","[18, 12, 3, 6, 23, 5]",C,32.0,122.63,5.11,0
10020015001,52.0,48.719605909736174,0.9369154982641572,19,21,0.9047619047619048,0.0001335358683718,伯朗曼特寧咖啡Can240ml,40.00.00,27.00.00,10.00,10800.0,07.21,24.0,450.00.00,PCS,55.00.00,0.772080465325578,17.613,11.336,1092.0,"[6, 12, 18, 24, 30, 48]","[20, 10, 3, 24, 1, 4]",C,32.0,114.36,4.76,0
14010027001,52.0,50.631018160807315,0.9736734261693716,21,21,1.0,0.0005174514953978,維力什麼玩意兒袋裝雞汁口味,45.00.00,21.00,16.00,15120.0,"0,093055556",24.0,630.00.00,PCS,163.00.00,0.5594840085998567,5.935,5.808,1092.0,"[3, 6, 9, 12, 15, 18, 21, 24, 30, 42]","[119, 28, 13, 4, 8, 4, 2, 4, 1, 1]",C,13.0,116.81,4.87,0
14021010001,51.76190476190476,22.71102102923768,0.4387593759098356,21,21,1.0,0.0016191224567592,卡迪那95度C 北海道薯條-海苔,42.00.00,32.00.00,13.00,17472.0,02.01,12.0,1456.00.00,PCS,561.00.00,0.1908468192196796,1.884,1.946,1087.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16]","[372, 111, 38, 15, 12, 9, 3, 3, 2, 2, 2, 7, 1]",A,15.0,80.83,6.74,1
14810001001,51.57142857142857,21.729177224578542,0.4213413866261768,21,21,1.0,0.0005675274296663,綠巨人珍珠玉米粒易開罐340g,35.00.00,26.00.00,18.00,16380.0,10.41,24.0,682.05.00,PCS,239.00.00,0.4510758154030766,4.457,4.166,1083.0,"[3, 6, 9, 12, 15, 60]","[166, 60, 11, 3, 2, 1]",B,16.0,79.38,3.31,0
10040016001,51.42857142857143,49.22252678253263,0.9571046874381344,15,21,0.7142857142857143,5.007594882044941e-05,泰山純水700ml,38.00.00,31.00.00,25.00.00,29450.0,15.14,20.0,1472.05.00,PCS,40.00.00,0.814343094281762,26.341,9.422,1080.0,"[20, 40]","[28, 13]",C,37.0,114.43,5.72,0
14501053001,50.857142857142854,42.81388292865495,0.8418460126420917,20,21,0.9523809523809524,0.0007511392468586,味味一品原汁珍味牛肉(碗)185g,36.00.00,34.00.00,15.00,18360.0,02.33,8.0,2295.00.00,PCS,192.00.00,0.5209713171447142,4.899,4.041,1068.0,"[2, 4, 6, 8, 10, 12, 14, 16, 22]","[100, 48, 8, 45, 2, 2, 1, 9, 3]",C,10.0,105.66,13.21,0
10024004001,50.285714285714285,33.37835055412843,0.6637740167014177,19,21,0.9047619047619048,0.0003672236343845,開心成長可爾必思蘋果口味160ml,33.00.00,16.00,10.00,5280.00.00,04.37,24.0,220.00.00,PCS,62.00.00,0.7549374177097048,16.05,10.42,1056.0,"[6, 12, 18, 24, 36, 48]","[25, 7, 1, 28, 1, 2]",C,28.0,93.01,3.88,0
14102250001,50.19047619047619,25.570723586983313,0.5094736198545062,21,21,1.0,0.0019696541130542,義美杏仁巧克力酥片（牛奶巧克力）,51.00.00,21.00,34.00.00,36414.0,04.54,10.0,3641.04.00,PCS,681.00.00,0.1454942417626372,1.536,1.375,1054.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12]","[515, 92, 41, 16, 4, 7, 1, 2, 4, 1, 3]",A,11.0,82.92,8.29,1
14502111001,50.142857142857146,17.47079195195717,0.3484203523182341,21,21,1.0,0.0010349029907956,一度贊-爌肉(袋) 200g,31.00.00,30.00.00,14.00,13020.0,"0,151388889",12.0,1085.00.00,PCS,251.00.00,0.4347660872318795,4.081,1.626,1053.0,"[3, 6, 9, 15]","[170, 85, 2, 1]",B,9.0,72.51,6.04,1
10032020001,49.142857142857146,35.713142838856555,0.7267209298604531,21,21,1.0,0.0003004556929226,紅茶花伝皇家奶茶Pet 470ml,41.00.00,28.00.00,21.00,24108.0,12.47,24.0,1004.05.00,PCS,113.00.00,0.6386726887885202,8.746,7.469,1032.0,"[4, 8, 12, 16, 20, 24, 28]","[70, 21, 2, 4, 3, 17, 1]",C,17.0,94.86,3.95,0
14502022001,49.142857142857146,44.83445741200145,0.9123290752442156,21,21,1.0,0.0004840675101149,滿漢大餐蔥燒豬肉(袋) 193g,32.00.00,26.00.00,15.00,12480.0,"0,143055556",12.0,1040.00.00,PCS,144.00.00,0.5875768737187713,6.658,5.537,1032.0,"[3, 6, 9, 12, 15, 18, 21, 24]","[84, 28, 6, 26, 1, 1, 1, 8]",C,13.0,106.53,8.88,0
14615133001,48.76190476190476,135.4661968027097,2.77811536411807,18,21,0.8571428571428571,0.0001669198391027,泰山玄米油1.5L,33.00.00,23.00,29.00.00,22011.0,09.02,6.0,3668.05.00,PCS,97.00.00,0.6723621272978784,6.919,5.999,1024.0,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 17, 18, 22, 27]","[11, 39, 9, 13, 2, 16, 1, 3, 11, 8, 6, 15, 7, 1, 1, 5]",C,17.0,222.16,37.03,2
15023003001,48.57142857142857,54.13000224327672,1.1144412226556972,16,21,0.7619047619047619,0.0001001518976408,義美豆奶250ml,34.00.00,20.00,11.00,7480.00.00,"0,300694444",24.0,311.07.00,PCS,56.00.00,0.7715238079365344,17.00,11.692,1020.0,"[1, 5, 6, 12, 18, 24, 36, 48]","[1, 1, 18, 12, 3, 20, 1, 4]",C,31.0,117.86,4.91,0
12221008001,48.57142857142857,47.98809376144403,0.9879901656767888,16,21,0.7619047619047619,5.007594882044941e-05,春風擦手紙,20.00,10.00,08.00,1785.00.00,00.02,1.0,1785.00.00,PCS,37.00.00,0.8240495991733471,26.154,10.158,1020.0,"[7, 15, 18, 20, 40]","[1, 1, 1, 23, 13]",C,39.0,110.0,110.0,0
10040025001,48.42857142857143,24.3281142478644,0.502350441696315,21,21,1.0,0.0018361181719228,悅氏天然水6000ml,34.00.00,17.00,35.00.00,20230.0,"0,464583333",2.0,10115.0,PCS,286.00.00,0.3938101031649472,3.413,1.608,1017.0,"[1, 2, 3, 4, 6, 12]","[6, 105, 1, 177, 3, 6]",B,8.0,79.57,39.78,1
